Unnamed: 0,아이디,댓글 내용
1001,  @kb-ih7ni,"Didn't expectboth liz and yujin to sing that high af chorus and bridge live! At most i thought they'd take turns or something but nope, both of them did amazing jobs"
1002,  @peytonjaymes4348, @kb-ih7ni The way Liz and Yujin are carrying the choruses together reminds me of Taeyeon and Jessica flawlessly carrying the choruses together! Every. D*amn. Time. Brings happy tears to my eyes to be of witness to an another amazing vocal duo.
1003,  @user-rb4jg9zz6r,김리즈 폼 미쳤다
1004,  @user-ph4sr3tp2w,원영이도 실력많이 늘었넹
1005,  @user-wl2sn6td8s,와 리즈.. 봐도 봐도 감탄...
1006,  @ds21t32,안유진 개잘한다
1007,  @vovollio_pax,짱짱리즈ㅠㅜㅠㅜㅠㅠㅠㅠ애기이서도 잘하네 안댕댕이랑 리즈 고음미쳐리즈 이서 안댕댕이 살렸다..
1008,  @user-rv4zq2gf6s,유진 미쳤다 미쳤어.......... 
1009,  @nyangnyangnyaaaaaang,아니 유진씨 못 하는게 뭐예요 증말
1010,  @-MuhammadHafiz-ug7dn,liz emang selalu luar biasa
1011,  @naaemoon2134,liz yujin so cool!!
1012,  @user-kc6ht8li2z,리즈랑 유진이가 진짜 잘한다
1013,  @kimerieri1426,ユジンさんかっこいい
1014,  @holy79,"갓기들 노래 잘한다 진자 실력파야 괜히 걸그룹 hot 1위가 아님, 멋있다"
1015,  @gpajtdmw12341,半端じゃない、感動して涙が出る〜
1016,  @WTF-df8vg,음원 나왔을때 100퍼 라이브 인된단 색이들 많았는데.. 안유진 멋있네.. 오
1017,  @heeeee643,일레븐이랑 럽다 앺라 때도 다들 잘 했는데 라이브 하는게 익숙치도 않고 음이탈 나서 욕먹을까봐 조심조심 불렀던거 같은데 이번에 완전 시원하게 질러줘서 좋음 ㅠㅠ 지금까지 실력논란 잠재울 수 있을거 같은 기대감....솔직히 아이브 좋게 보긴 했었지만 이번 곡 너무 높길래 고음파트 라이브는 어려울거라고 생각했는데 정말 놀랐다...!! 그리고 제일 놀랐던건 이서...음색도 좋고 라이브 정말 많이 는거 같다 ㅠ 원영이랑 가을이도 아직 다른 멤버들에 비해선 부족한 부분이 있지만 안 빼고 다 부르려고 하는거 보여서 좋다... 시간이 지나면 더 늘거라 생각함!
1018,  @user-jo1lx7tc2z,장원영 파트 확 줄이니까 개 좋네ㅋ
1019,  @Replye502,이서 원래 저리 잘했나 ㄷㄷ
1020,  @kikokiko6451,キーめちゃくちゃ高いなーって思ってたこの曲で高音出しちゃうのか、リズすごいなー！！！って感心してたら、ユジンもしっかり高音出てるし、なによりイソの成長が凄まじい…！！！こんなに声出るなんて…感動しちゃった…
1021,  @user-ww8bq3kbai,얘네들은 무슨 나오는 노래마다 다 좋냐뉴진스처럼 다 예쁘고 기복없고 꾸준히 잘 나가네
1022,  @0sky811,리즈 유진 듀엣으로 한번 나와줘도 좋겠다
1023,  @rafinhabajester5418,Pq a wonyoung sempre em todo mr removed ela n canta ???
1024,  @O_Oaa,이서가 진짜 크게 될 듯 지금도 잘하는데 연차 쌓이면 끝장나겠네
1025,  @loveloxelove,이서 진짜 잘하넹
1026,  @user-ln1tz4lr2x,우리 리즈 고음 시원하게 올라가는거 너무 좋다...ㅠㅠ 이번 i am 노래에 귀가 호강중..
1027,  @Saiki_Wonpil,유진이 리즈 진짜 잘한당
1028,  @user-yv7qm5xh4j,원영이 실력 늘었네 아이브 사랑해
1029,  @user-zp8we1zp4c,리즈 대박이다 글고 이서도유진이야 항상 잘하고
1030,  @RNDDV,아이브 라이브가 오히려 좋아
1031,  @starinteneb,이 노래는 진짜 무모하게 질러야 멋있을 듯..물론 잘불러야
1032,  @user-fk8bz9sw1w,리즈이서 다 잘함 근데 유진이는 충격이다 일케잘했나진짜 이번 활동에 안유진 실력에 깜놀
1033,  @gonkim1532,아이즈원때도 유리 채원에 음색으로 밀렸을뿐유진 은비 춤 노래 다잘하는 만능이었어요
1034,  @gonkim1532, @user-hl5kf5ny7k  뭐지 이 뜰딱은?넌 저기서 김채원만 보이니?유리 은비 이름은 안보이니?자격지심이라도 있니?병원가봐 심각해보이는데
1035,  @gonkim1532,​ @user-hl5kf5ny7k  병원가보세요뭐가 그리 화가 많으신지?지금 르세라핌이 아이브 경쟁자급도 아닌데 왜 이래?하이브에 당한거 있으세요?아무리 그래도 이정도면 일상생활 불가능해보이는데...
1036,  @gonkim1532, @user-hl5kf5ny7k  그러니까 그런거 왜 신경쓰세요? 열등감때문에 그러는건데전 블링크지만 안유진지락실보고 반해서 영상 자주보는데 신경쓰지마세요팬덤 경험상 아이브가 얼마나 대단한지 나열해드려요?요즘 1년에 음방10관왕도 힘듭니다근데 아이브는 36인가 37관왕인가 했죠가장 핫한신인에게 주는 신인상도 올킬했죠무엇보다 우리나라 걸그룹중 3대시상식 MMA MAMA 골드디스크 여기서 대상받은그룹은 8팀뿐입니다핑클 미쓰에이 주얼리 2NE1 소녀시대 원더걸스 트와이스 아이브에스파는 재작년 한국대중음악식이란 번외서 받은 거예요즉 트와이스 이후 첨으로 받은거고 그것도 3개시상식 올킬했죠블핑도 한번못받은 대상을...그딴 악플 신경끄세요제가봐도 아이브이길그룹 없어요
1037,  @JY-qj5my, @user-hl5kf5ny7k  김채원은 앚즈 내에서도 유진이 만큼은 아니지만 올라운더로 실력멤이였음… 댄스도 정석으로 깜끔하게 잘한다고해서 댄브도 몇번 했었는데… 유진이는 뭐 꽉찬 육각형이고 항상 댓글에 유리 예나 은비 채원 유진 채연은 잘한다는 얘기만 있었고 일본멤은 비음 고치라하고 민주는 실력 많이 늘었지만 중박 나머지는 실력으로 까였어요
1038,  @GGIRLS_OFFICIAL," @gonkim1532  wait, does 2022 best female group for mama not count? didnt blackpink win that? tho thats probably their only win unless if both the companies relationship is recovering"
1039,  @gonkim1532, @GGIRLS_OFFICIAL  블랙핑크는 한국시상식에서 한번도 대상받은적없어요MAMA 대상은 아이브입니다
1040,  @Nuclear_Launch,​ @user-hl5kf5ny7k  릇퀴 늊퀴들이 아이브 견제함
1041,  @user-lv4qz6qm2m,​ @user-hl5kf5ny7k  안유진 욕한것도 아닌데 왈케 발작임
1042,  @user-oi6yc5wh1s,​ @gonkim1532  유진이 전혀 음색으로 밀리지 않았습니다 프듀 초창기때 음색 맑다고 소리 들었어요
1043,  @user-lq5rl5yt7g,"지극히 개인적으로 리즈,유진이 눈에 확 띄고가을,이서는 노력할려는게 보기 좋고원영이는 음... 노코멘트 할게요레이도 보고싶당..."
1044,  @user-wi3jq1kz4v,리즈 목소리 개쩐다 진짜..
1045,  @anaknicatherinebernardo3128,liz my stable queen
1046,  @user-lv7sf5mq2g,엠알제거 보니까 이서도 진짜 많이 늘었다..
1047,  @user-jj4rl9js7e,와… 유진이랑 리즈가 너무 잘해서 음 역시 ㅎ 했는데 이서 왤케 잘해요? 애기야 나날이 발전하는구나 ㅠㅠ
1048,  @gedxavier9049,LIZ NEVER FAILS TO DELIVER!!!
1049,  @binnie_0H7l,리즈는 그냥 와..대박이구유진이는 고음 대박 근데 조금 아쉽   다른 사람은..이서말곤 모르겠는데?원영이는 아예 부르질..
1050,  @uou._.x,"리즈,유진 대게 늘었네"
1051,  @tuanhvu1119,Leeseo is so advanced
1052,  @pizzaboy153,이서 돋보여서 너무 좋다
1053,  @koko-rp3vs,솔직히 이그룹은 정병 너무 심하는거 같아… 물론 놀라운 정도로 엄청 잘하는건 아니지만 잘함. 타그룹랑 비교해서 내려치기 당할정도는 전혀 아닌거 같음. 특히 리즈랑 유진은 너무 잘하는데?
1054,  @Nuclear_Launch,"정병들 하이브 무능력 걸그룹들 팬들이지 뉴, 릇"
1055,  @withalotoficeplease,THEY KILLED IT!!!!! 
1056,  @user-jl8wt3bj8i,"이서, 유진, 리즈 라이브 너무 잘한다.. 가을은 노력해서 대단하다.. 원영은 좀 아쉽.. 들리긴한다.."
1057,  @roddyaprilian24,"the chorus is so yujin, it must be [안유진, All] in all chorus part"
1058,  @user-ee8cj8ug2c,유진아 이 갈았구나 정말 멋있다 너밖에 안 보인다
1059,  @Imcatcatcat,이서진짜 많이늘었다..애기!!️️
1060,  @eunkyongkwon194,리즈 정말 대단하네
1061,  @user-ng5te2zr4q,와 생각보다 많이 불렀네 잘한다 ㄷ
1062,  @Anthony-qq3yu,They are unstable but still hit a few notes.
1063,  @user-ri2ms6sf1t,와우 무대 볼때도 쩔었눈대 엠알제거 하니까 더 쩌네
1064,  @youare5151,원영이 실드는 아니고 자기는 나름 하려고는함 근데성량이 작아서 다 깎이는듯ㅠ 오히려 방송에서 더 찐목소리가 들리는 느낌생각보다 이서 긴장하는데도 잘하고 가을은 랩은 괜찮은데 보컬은 좀만 더 연습하면 음색이좋으니까 좋아질듯리즈랑 유진이는.....걍 말이필요없음 최고 이번에 득음한듯
1065,  @user-vl5jf7in6h,"유진, 리즈, 이서 젤 잘들리고 안정적..?"
1066,  @BaemonFan,Just because Wonyoung sounds didn't come out super loud doesn't mean she is lipsyncing
1067,  @htethtetlinn5389,Yunin Leesoo Liz vocals are unique and live ...gaeul also lit her part yeah 4 of vocals so great
1068,  @user-sm9yy3hs5c,ㅅㅂ 너무 잘해서 눈물이 다 나네
1069,  @choiminjun9986,All member doing highnote (expect Gaeul) Btw Gaeul's rap on fire
1070,  @matcha3838,yujin liz leeseo wow
1071,  @user-ve4nu8yf3y,아 진짜 다섯명 다 조나 머싯다
1072,  @user-pj1bn7ss7c,리즈가 성량이좋당..유진도 잘하네
1073,  @mbkx5441,Leeseo's voice is incredible 
1074,  @user-it3zv9ev3m,와 유진아........
1075,  @user-th5nj1fo1z,다들 유진이만 말하는데 리즈 고음도 장난아니고 이서도 라이브 짅자 잘함 그냥 이번활동 멤버 다 본인파트 다 잘함
1076,  @talithazayyan,yujin oh my god...
1077,  @sungkyuzizi,LIZ!!! gotta love her!!!
1078,  @user-qv5xd9hp1d,2:28 이서 목소리 미챴따 넘 잘해
1079,  @minahilnoor21,Liz confidence and stable live vocalsImpressive
1080,  @user-iv5xd2ns4v,와.높은음안정적으로.다불러버리네~대박원영이는..얼굴만계속이쁘네ㅋㅋ
1081,  @user-dt2sy9ht1f,"리즈,이서,유진 대박"
1082,  @alifaazzahraalamsyah5950,leeseo keren banget
1083,  @dive561,멤버들넘잘해
1084,  @ilovpuresoul8366,Liz vocal 
1085,  @user-lt5jd4eh8g,OMG LIZ HAS SO CLEAN VOCAL 
1086,  @Wheepupsdimple,"Liz, Yujin and Leeseo ate CDs bruh"
1087,  @user-gs7qy4he7l,열심히하는모습이너무이뿌다
1088,  @Daniellukaborchi,"스타쉽 경력 : 씨스타 육성.씨스타 효린만이라도 트레이너라도 데려오고 1년 후에 정규2집으로 컴백해도 되니까, 진짜 쿼크 단위로도 안 까이자. 우리 아이브."
1089,  @user-pc2dy9hd2w,라이브가 되나 싶어 유튜브에쳐서 들은건데 진짜 소화를하넼ㅋㅋㅋ
1090,  @steffaisle4059,LIZ SLAY
1091,  @joyfvl,liz always slaying 
1092,  @lachimolalaarmy7323,Liz’s voice is insane... I love her 
1093,  @user-vc6sw3gk4i,실력 이 넘 Good
1094,  @user-sn4jt2bj9i,이번 춤 빡세던데..리즈 최고;; 쩐다 개높은데 잘하네
1095,  @mithamitha6600,yujin tu stabil tapi knp jrng orang notice suara dia sebagus ituuu arghh greget ak sbagai fans yujin dari jaman produce merasa netijen krng meng apresiasi vocal ny yujin leeseo di sni jg stabil mulai berkembang vocal leeseo dlu ak merasa dia krng pede menunjukkan vocal nya pdhl sebagus itu ive ni rajin live vocal tp cuman krn 1 video lipsing di kira sll lipsing
1096,  @Tokiz-vp4vi,리즈 감탄이다 진짜 🥹
1097,  @PA_TTY,LIZ TE AMO
1098,  @4ulove946,이서.유진.리즈만 제대로 부르고고음은 거의 유진이 다하네 유진 보컬 완전 단단함.
1099,  @user-wu2vx4zd2o,젤 높은 고음 리즈가함
1100,  @user-oz6ef1pi3e,리즈도 잘 하지만 ..죄송한데 거의 높은 음은 아이브에서 유진이가 거의 다 했어요. 사실은 사실이니까욤..음색은 리즈고 고음 안정적인건 유진이에욤 둘의 장점이 다를뿐 인정할건 인정합시다 둘다 잘하지만 더 장점인 부분은
1101,  @Jm-nv7wx,음 댓츠마이 빼고는 사비부분 리즈 유진 둘이 하던데 far away는 리즈 혼자하고 royal같은 경우도 리즈가 최고음파트 했져
1102,  @baenbaenbaen4189, @user-oz6ef1pi3e  죄송한데 댓츠마이랑 파어웨이 둘 다 G5 라서 리즈랑 유진이 둘 다 제일 높은 음 소화한거 맞아요 둘 모두 고음 잘했어요~
1103,  @user-le5dc7zu8u,​ @baenbaenbaen4189  맞말이긴한데 좀 덧붙이자면 같은 3옥솔이라도 안유진 파트는 도약없이 바로 찍는거라 막상 불러보면 난이도가 다름...마세티도 마찬가지
1104,  @Jm-nv7wx,고음에서 힘 줄 때 젤 중요한 건 호흡인데 춤추면서 부르면 호흡딸려서 길게 부르는 게 더 힘듭니다 무튼 결론은 둘다 잘했다
1105,  @user-oz6ef1pi3e, @user-le5dc7zu8u   네 맞아요 ㅠㅠ 리즈가 못한다는게ㅜ아니고 고음은 유진이가 더 잘한다는 말입니다 ..마세티 보시면 알겠지만 ㅠㅠ 유진이가 제일 높은 파트 하자나요 ㅜㅜ 유진이의ㅜ장점이 안정적인 고음이라면 리즈의 장점은 음색요정이라구요  그리고 파트를 줄때 더 잘 소화할수 있는 사람한테 주는거자나요... 보면 리즈도 높은 부분의 파트를 받지만 비율로 보자면 유지니가 더 높은음의 파트를 많이ㅡ받고 음색 보컬은 리즈가 많이 받자나요 ㅠㅠ
1106,  @baenbaenbaen4189, @user-oz6ef1pi3e  제말은 그냥 둘 다 고음 잘했다구요 누가 더 잘하니 덜 잘하니 굳이 뭐하러 따지시나요.. 곡에서 받은 파트상 바로 고음 찍는거랑 부르다가 찍는 차이일 뿐인데 그걸가지고 고음은 누가 더 잘한다 결론짓는게 무슨 의미인가 싶네요
1107,  @user-tm8jm2fo7d,​ @baenbaenbaen4189  ㄹㅇ팬들이 어린가 굳이 같은 그룹 메보 역할 2명을 실력으로 줄 세우려함.. 진짜 이악물고 안유진이 제일 잘 한다고 리즈 후려치려는거 뻔히 보이는데 객관적인 척 하는거 진짜 무례함..
1108,  @user-pr2qr2zx4f,결국 둘다 엄청 잘한다는거네..뭐. 이서 레이도 잘하는편이고. 아이브는 6명중 4명이나 보컬되고 그중 메인은 탄탄하게 3옥타브까지 올라갈정도면 실력파 타이틀 붙어야되는거아님? 르세라핌은 멤버5명 보컬멤이라곤 겨우  두명밖에 없는데도 그 두명만으로 실력파라고 엄청 치켜세우더만
1109,  @user-tm8jm2fo7d,유진이 잘 하지 이번 활동에서 제일 튐 근데 어차피 아이브 보컬 리즈랑 안유진이 하드캐리하면서 둘이 이끌어가는데 왜 다른 멤버 은은하게 후려치냐고ㅋㅋ
1110,  @user-tm8jm2fo7d,​ @user-jh3zn2ii3b  이서 리즈 제일 잘한다는 댓글은 유진이 후려치는 댓글로 잘 인지하면서 왜 본인 댓글은 팩트라고 우김ㅋㅋㅋ진짜 팬 연령 어리구나..
1111,  @user-oz6ef1pi3e, @user-tm8jm2fo7d   아니 나는요 원영이보고 센터라고하는거 사실이자나요? 리즈보고 음색요정이라고 하는거 사실이고 유진이보고 음역대 제일 높다고하는것도 사실인데 이게 왜 은은하게 후려친다고 하는지 모르겠어요 장점이 다르다고 이야기 하고 있자나요 줄세우기가 아니라구요....
1112,  @user-tm8jm2fo7d, @user-jh3zn2ii3b  아니 금쪽아 잘 인지했다고 근데 네가 쓰는 댓글도 별반 다를 거 없다고 ㅅㅂ내가 잼민이 상대로 뭐하노.. 잘 자라 금쪽아
1113,  @YY-tp8ln," @user-tm8jm2fo7d  진짜 잼민이라서 그런 걸까 아님 리즈 살쪘다고 안녕즈에 묻어갈 생각하지 말라고 ㅈㄹㅈㄹ하던게 다 이런 ㅁㅊ 애들이었던 건가댓츠마이랑 플라이업 두 마디 가지고 안유진이 음역대 제일 높다, 리즈가 고음 못해서 안유진이 불렀다 댓글 달고 다니는 애들이 한둘이 아니네;;"
1114,  @user-ip8wf2rb6y,이게 싸울일이야?
1115,  @Flying-Chicken,​가을이도 잘했는데
1116,  @Nuclear_Launch,​ @user-pr2qr2zx4f  ㅇㅈ
1117,  @user-hm5or2xb8g,"님들아.. 그냥 둘 다 잘 불렀는데 왜 여기서 누가 더 잘하니를 따져요.. 둘다 최고음 3옥 솔이고 둘다 잘했고, 굳이 따지면 안유진 파트가 더 어렵긴 한데 고음실력이라는 걸 왜 객관적으로 비교하려 함"
1118,  @user-dt1qj4ru3g,アンユジンいい女すぎる大好き
